code_2008,libelle_2008,code_2025,libelle_2025,type_correspondance,type_officiel,contenu_commun,source_url,source_reference
45.40Z,Commerce et réparation de motocycles,95.32Y,Réparation et entretien de motocycles,1→n,Multiple,"- la réparation et l’entretien de motocycles - les activités de pulvérisation et de peinture de motocycles et de pièces de motocycles - la réparation de carrosseries de motocycles - le lavage, polissage, etc. de motocycles (hors activités d’intermédiation)",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
45.40Z,Commerce et réparation de motocycles,95.40Y,"Activités de service d’intermédiation pour la réparation et l’entretien d’ordinateurs, de biens personnels et domestiques et d’automobiles et motocycles",n↔n,Multiple,- les activités de service d’intermédiation pour la réparation et l’entretien de motocycles,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.11Z,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis",46.11Y,"Activités d’intermédiaire du commerce de gros en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.12A,Centrales d'achat de carburant,46.12Y,"Activités d’intermédiaire du commerce de gros en combustibles, minerais, métaux et produits chimiques",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.12B,"Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques",46.12Y,"Activités d’intermédiaire du commerce de gros en combustibles, minerais, métaux et produits chimiques",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.13Z,Intermédiaires du commerce en bois et matériaux de construction,46.13Y,Activités d’intermédiaire du commerce de gros en bois et matériaux de construction,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.14Z,"Intermédiaires du commerce en machines, équipements industriels, navires et avions",46.14Y,"Activités d’intermédiaire du commerce de gros en machines, équipements industriels, navires et avions",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.15Z,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie",46.15Y,"Activités d’intermédiaire du commerce de gros en meubles, biens domestiques et quincaillerie",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.16Z,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir",46.16Y,"Activités d’intermédiaire du commerce de gros en textiles, habillement, fourrures, chaussures et articles en cuir",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.17A,Centrales d'achat alimentaires,46.17G,Activités d’intermédiation des centrales d’achat alimentaires,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.17B,"Autres intermédiaires du commerce en denrées, boissons et tabac",46.17H,"Autres activités d'intermédiaire du commerce de gros en denrées, boissons et tabac",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.18Z,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,46.18Y,Activités d’intermédiaire spécialisé dans le commerce de gros d’autres produits spécifiques,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.19A,Centrales d'achat non alimentaires,46.19G,Activités d’intermédiation des centrales d’achat non spécialisées,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.19B,Autres intermédiaires du commerce en produits divers,46.19H,Autres activités d'intermédiaire non spécialisé du commerce de gros,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.21Z,"Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail",46.21Y,"Commerce de gros de céréales, de tabac non manufacturé, de semences et d’aliments pour animaux",1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.22Z,Commerce de gros (commerce interentreprises) de fleurs et plantes,46.22Y,Commerce de gros de fleurs et de plantes,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.23Z,Commerce de gros (commerce interentreprises) d'animaux vivants,46.23Y,Commerce de gros d’animaux vivants,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.24Z,Commerce de gros (commerce interentreprises) de cuirs et peaux,46.24Y,Commerce de gros de cuirs et de peaux,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.31Z,Commerce de gros (commerce interentreprises) de fruits et légumes,46.31Y,Commerce de gros de fruits et légumes,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.32A,Commerce de gros (commerce interentreprises) de viandes de boucherie,46.32G,Commerce de gros de viandes et de produits à base de viande,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.32B,Commerce de gros (commerce interentreprises) de produits à base de viande,46.32G,Commerce de gros de viandes et de produits à base de viande,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.32C,Commerce de gros (commerce interentreprises) de volailles et gibier,46.32G,Commerce de gros de viandes et de produits à base de viande,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.33Z,"Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles",46.33Y,"Commerce de gros de produits laitiers, œufs, huiles et matières grasses comestibles",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.34Z,Commerce de gros (commerce interentreprises) de boissons,46.34Y,Commerce de gros de boissons,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.35Z,Commerce de gros (commerce interentreprises) de produits à base de tabac,46.35Y,Commerce de gros de produits à base de tabac,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.36Z,"Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie",46.33Y,"Commerce de gros de produits laitiers, œufs, huiles et matières grasses comestibles",n↔n,Multiple,- le commerce de gros de glaces et sorbets,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.36Z,"Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie",46.36Y,"Commerce de gros de sucre, chocolat et confiserie",1→n,Multiple,"à l’exception du commerce de gros de glaces et sorbets, tout le contenu de la classe NACE rév. 2",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.37Z,"Commerce de gros (commerce interentreprises) de café, thé, cacao et épices",46.37Y,"Commerce de gros de café, thé, cacao et épices",1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.38A,"Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques",46.32H,"Commerce de gros de poissons, crustacés et mollusques et de produits à base de poisson",1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.38B,Commerce de gros (commerce interentreprises) alimentaire spécialisé divers,46.38Y,Commerce de gros d’autres denrées alimentaires,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.39A,Commerce de gros (commerce interentreprises) de produits surgelés,46.39Y,"Commerce de gros non spécialisé de denrées, boissons et tabac",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.39B,Commerce de gros (commerce interentreprises) alimentaire non spécialisé,46.39Y,"Commerce de gros non spécialisé de denrées, boissons et tabac",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.41Z,Commerce de gros (commerce interentreprises) de textiles,46.41Y,Commerce de gros de textiles,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.42Z,Commerce de gros (commerce interentreprises) d'habillement et de chaussures,46.42Y,Commerce de gros d’habillement et de chaussures,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.43Z,Commerce de gros (commerce interentreprises) d'appareils électroménagers,46.43G,Commerce de gros d’appareils de génie climatique,1→n,Multiple,- le commerce de gros d’appareils de génie climatique,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.43Z,Commerce de gros (commerce interentreprises) d'appareils électroménagers,46.43H,Commerce de gros d’autres appareils électroménagers,1→n,Multiple,"- le commerce de gros d’appareils électroménagers (à l’exception des appareils de génie climatique), à savoir : • commerce de gros d'appareils électroménagers • commerce de gros de matériel de radio et de télévision • commerce de gros de produits photographiques et optiques, à l'exception des verres correcteurs, des lentilles et des lunettes de soleil • commerce de gros de machines à coudre de type domestique • commerce de gros de systèmes de sécurité et d'alarmes",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.43Z,Commerce de gros (commerce interentreprises) d'appareils électroménagers,46.49Y,Commerce de gros d’autres biens domestiques,n↔n,Multiple,- le commerce de gros de supports enregistrés,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.43Z,Commerce de gros (commerce interentreprises) d'appareils électroménagers,46.64G,Commerce de gros d’autre matériel électrique,n↔n,Multiple,- le commerce de gros de piles et d'accumulateurs à usage domestique,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.44Z,"Commerce de gros (commerce interentreprises) de vaisselle, verrerie et produits d'entretien",46.44Y,"Commerce de gros de vaisselle, verrerie et produits d’entretien",1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.45Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,46.45Y,Commerce de gros de parfumerie et de produits de beauté,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.46Z,Commerce de gros (commerce interentreprises) de produits pharmaceutiques,46.46Y,Commerce de gros de produits pharmaceutiques et médicaux,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.47Z,"Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage",46.47Y,"Commerce de gros de meubles à usage domestique, de bureau et de magasin, de tapis et d’appareils d’éclairage",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.48Z,Commerce de gros (commerce interentreprises) d'articles d'horlogerie et de bijouterie,46.48Y,Commerce de gros d’articles d’horlogerie et de bijouterie,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.49Z,Commerce de gros (commerce interentreprises) d'autres biens domestiques,46.49Y,Commerce de gros d’autres biens domestiques,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.51Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",46.50Y,Commerce de gros d’équipements de l’information et de la communication,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.52Z,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication,46.50Y,Commerce de gros d’équipements de l’information et de la communication,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.61Z,Commerce de gros (commerce interentreprises) de matériel agricole,46.61Y,Commerce de gros de matériel agricole,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.62Z,Commerce de gros (commerce interentreprises) de machines-outils,46.62Y,Commerce de gros de machines-outils,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.63Z,"Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil",46.63Y,"Commerce de gros de machines pour l’extraction, la construction et le génie civil",1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.64Z,Commerce de gros (commerce interentreprises) de machines pour l'industrie textile et l'habillement,46.64J,Commerce de gros d’autres machines et équipements pour l’industrie et le transport,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.65Z,Commerce de gros (commerce interentreprises) de mobilier de bureau,46.47Y,"Commerce de gros de meubles à usage domestique, de bureau et de magasin, de tapis et d’appareils d’éclairage",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.66Z,Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau,46.50Y,Commerce de gros d’équipements de l’information et de la communication,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.69A,Commerce de gros (commerce interentreprises) de matériel électrique,46.64G,Commerce de gros d’autre matériel électrique,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.69B,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,46.64H,Commerce de gros de matériels de manutention et de levage,1→n,Multiple,- le commerce de gros de matériels de manutention et de levage,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.69B,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,46.64J,Commerce de gros d’autres machines et équipements pour l’industrie et le transport,n↔n,Multiple,"à l’exception du commerce de gros de matériels de manutention et de levage, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.69C,Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services,46.64K,Commerce de gros d’autres machines et équipements pour le commerce et les services,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.71Z,Commerce de gros (commerce interentreprises) de combustibles et de produits annexes,46.81Y,"Commerce de gros de combustibles solides, liquides et gazeux et de produits annexes",1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.72Z,Commerce de gros (commerce interentreprises) de minerais et métaux,46.82Y,Commerce de gros de minerais et de métaux,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,46.83G,Commerce de gros de bois et matériaux de construction,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration,46.83H,Commerce de gros d’appareils sanitaires,1→n,Multiple,- le commerce de gros d’appareils sanitaires,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.73B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration,46.83J,Commerce de gros de matériaux de décoration,1→n,Multiple,- le commerce de gros de matériaux de décoration,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.74A,Commerce de gros (commerce interentreprises) de quincaillerie,46.84G,Commerce de gros de quincaillerie et de matériel de bricolage,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.74B,Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage,46.84G,Commerce de gros de quincaillerie et de matériel de bricolage,n↔n,Multiple,- le commerce de gros de fixations et d’articles de serrurerie,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.74B,Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage,46.84H,Commerce de gros de fournitures pour plomberie et chauffage,1→n,Multiple,"à l’exception du commerce de gros de fixations et d’articles de serrurerie, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.75Z,Commerce de gros (commerce interentreprises) de produits chimiques,46.85Y,Commerce de gros de produits chimiques,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.76Z,Commerce de gros (commerce interentreprises) d'autres produits intermédiaires,46.86Y,Commerce de gros d’autres produits intermédiaires,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.77Z,Commerce de gros (commerce interentreprises) de déchets et débris,46.87Y,Commerce de gros de déchets et débris,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
46.90Z,Commerce de gros (commerce interentreprises) non spécialisé,46.90Y,Commerce de gros non spécialisé,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11A,Commerce de détail de produits surgelés,47.11H,Commerce de détail non spécialisé à prédominance alimentaire en magasin de 120 à 400 m² (supérette),n↔n,Multiple,- le commerce de détail de produits surgelés en magasin de 120 à 400 m² (hors activités d’intermédiation),https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11A,Commerce de détail de produits surgelés,47.11J,Commerce de détail non spécialisé à prédominance alimentaire en magasin de 400 à 2500 m² (supermarché),n↔n,Multiple,- le commerce de détail de produits surgelés en magasin de 400 à 2500 m² (hors activités d’intermédiation),https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11A,Commerce de détail de produits surgelés,47.11K,Commerce de détail non spécialisé à prédominance alimentaire en magasin de plus de 2500 m² (hypermarché),n↔n,Multiple,- le commerce de détail de produits surgelés en magasin de plus de 2500 m² (hors activités d’intermédiation),https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11A,Commerce de détail de produits surgelés,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,n↔n,Multiple,- les activités de service d’intermédiation pour le commerce de détail de produits surgelés,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11B,Commerce d'alimentation générale,47.11G,Commerce de détail non spécialisé à prédominance alimentaire en magasin de moins de 120 m²,1→n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11B,Commerce d'alimentation générale,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11C,Supérettes,47.11H,Commerce de détail non spécialisé à prédominance alimentaire en magasin de 120 à 400 m² (supérette),n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11C,Supérettes,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11D,Supermarchés,47.11J,Commerce de détail non spécialisé à prédominance alimentaire en magasin de 400 à 2500 m² (supermarché),n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11D,Supermarchés,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
