version,section_code,section_label,division_code,division_label,group_code,group_label,class_code,class_label,subclass_code,subclass_label,notes_include,notes_exclude,source_url,source_reference
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",71,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,71.1,Activités d'architecture et d'ingénierie,71.12,Activités d'ingénierie,71.12B,"Ingénierie, études techniques",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/71.12B,Insee — NAF rév.2 — sous-classe 71.12B
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",71,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,71.2,Activités de contrôle et analyses techniques,71.20,Activités de contrôle et analyses techniques,71.20A,Contrôle technique automobile,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/71.20A,Insee — NAF rév.2 — sous-classe 71.20A
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",71,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,71.2,Activités de contrôle et analyses techniques,71.20,Activités de contrôle et analyses techniques,71.20B,"Analyses, essais et inspections techniques",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/71.20B,Insee — NAF rév.2 — sous-classe 71.20B
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",72,Recherche-développement scientifique,72.1,Recherche-développement en sciences physiques et naturelles,72.11,Recherche-développement en biotechnologie,72.11Z,Recherche-développement en biotechnologie,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/72.11Z,Insee — NAF rév.2 — sous-classe 72.11Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",72,Recherche-développement scientifique,72.1,Recherche-développement en sciences physiques et naturelles,72.19,Recherche-développement en autres sciences physiques et naturelles,72.19Z,Recherche-développement en autres sciences physiques et naturelles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/72.19Z,Insee — NAF rév.2 — sous-classe 72.19Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",72,Recherche-développement scientifique,72.2,Recherche-développement en sciences humaines et sociales,72.20,Recherche-développement en sciences humaines et sociales,72.20Z,Recherche-développement en sciences humaines et sociales,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/72.20Z,Insee — NAF rév.2 — sous-classe 72.20Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",73,Publicité et études de marché,73.1,Publicité,73.11,Activités des agences de publicité,73.11Z,Activités des agences de publicité,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/73.11Z,Insee — NAF rév.2 — sous-classe 73.11Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",73,Publicité et études de marché,73.1,Publicité,73.12,Régie publicitaire de médias,73.12Z,Régie publicitaire de médias,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/73.12Z,Insee — NAF rév.2 — sous-classe 73.12Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",73,Publicité et études de marché,73.2,Études de marché et sondages,73.20,Études de marché et sondages,73.20Z,Études de marché et sondages,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/73.20Z,Insee — NAF rév.2 — sous-classe 73.20Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",74,"Autres activités spécialisées, scientifiques et techniques",74.1,Activités spécialisées de design,74.10,Activités spécialisées de design,74.10Z,Activités spécialisées de design,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/74.10Z,Insee — NAF rév.2 — sous-classe 74.10Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",74,"Autres activités spécialisées, scientifiques et techniques",74.2,Activités photographiques,74.20,Activités photographiques,74.20Z,Activités photographiques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/74.20Z,Insee — NAF rév.2 — sous-classe 74.20Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",74,"Autres activités spécialisées, scientifiques et techniques",74.3,Traduction et interprétation,74.30,Traduction et interprétation,74.30Z,Traduction et interprétation,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/74.30Z,Insee — NAF rév.2 — sous-classe 74.30Z
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",74,"Autres activités spécialisées, scientifiques et techniques",74.9,"Autres activités spécialisées, scientifiques et techniques n.c.a.",74.90,"Autres activités spécialisées, scientifiques et techniques n.c.a.",74.90A,Activité des économistes de la construction,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/74.90A,Insee — NAF rév.2 — sous-classe 74.90A
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",74,"Autres activités spécialisées, scientifiques et techniques",74.9,"Autres activités spécialisées, scientifiques et techniques n.c.a.",74.90,"Autres activités spécialisées, scientifiques et techniques n.c.a.",74.90B,"Activités spécialisées, scientifiques et techniques diverses",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/74.90B,Insee — NAF rév.2 — sous-classe 74.90B
NAF rév.2,M,"Activités spécialisées, scientifiques et techniques",75,Activités vétérinaires,75.0,Activités vétérinaires,75.00,Activités vétérinaires,75.00Z,Activités vétérinaires,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/75.00Z,Insee — NAF rév.2 — sous-classe 75.00Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.1,Location et location-bail de véhicules automobiles,77.11,Location et location-bail de voitures et de véhicules automobiles légers,77.11A,Location de courte durée de voitures et de véhicules automobiles légers,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.11A,Insee — NAF rév.2 — sous-classe 77.11A
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.1,Location et location-bail de véhicules automobiles,77.11,Location et location-bail de voitures et de véhicules automobiles légers,77.11B,Location de longue durée de voitures et de véhicules automobiles légers,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.11B,Insee — NAF rév.2 — sous-classe 77.11B
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.1,Location et location-bail de véhicules automobiles,77.12,Location et location-bail de camions,77.12Z,Location et location-bail de camions,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.12Z,Insee — NAF rév.2 — sous-classe 77.12Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.2,Location et location-bail de biens personnels et domestiques,77.21,Location et location-bail d'articles de loisirs et de sport,77.21Z,Location et location-bail d'articles de loisirs et de sport,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.21Z,Insee — NAF rév.2 — sous-classe 77.21Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.2,Location et location-bail de biens personnels et domestiques,77.22,Location de vidéocassettes et disques vidéo,77.22Z,Location de vidéocassettes et disques vidéo,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.22Z,Insee — NAF rév.2 — sous-classe 77.22Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.2,Location et location-bail de biens personnels et domestiques,77.29,Location et location-bail d'autres biens personnels et domestiques,77.29Z,Location et location-bail d'autres biens personnels et domestiques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.29Z,Insee — NAF rév.2 — sous-classe 77.29Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.3,"Location et location-bail d'autres machines, équipements et biens",77.31,Location et location-bail de machines et équipements agricoles,77.31Z,Location et location-bail de machines et équipements agricoles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.31Z,Insee — NAF rév.2 — sous-classe 77.31Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.3,"Location et location-bail d'autres machines, équipements et biens",77.32,Location et location-bail de machines et équipements pour la construction,77.32Z,Location et location-bail de machines et équipements pour la construction,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.32Z,Insee — NAF rév.2 — sous-classe 77.32Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.3,"Location et location-bail d'autres machines, équipements et biens",77.33,Location et location-bail de machines de bureau et de matériel informatique,77.33Z,Location et location-bail de machines de bureau et de matériel informatique,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.33Z,Insee — NAF rév.2 — sous-classe 77.33Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.3,"Location et location-bail d'autres machines, équipements et biens",77.34,Location et location-bail de matériels de transport par eau,77.34Z,Location et location-bail de matériels de transport par eau,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.34Z,Insee — NAF rév.2 — sous-classe 77.34Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.3,"Location et location-bail d'autres machines, équipements et biens",77.35,Location et location-bail de matériels de transport aérien,77.35Z,Location et location-bail de matériels de transport aérien,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.35Z,Insee — NAF rév.2 — sous-classe 77.35Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.3,"Location et location-bail d'autres machines, équipements et biens",77.39,"Location et location-bail d'autres machines, équipements et biens matériels n.c.a.",77.39Z,"Location et location-bail d'autres machines, équipements et biens matériels n.c.a.",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.39Z,Insee — NAF rév.2 — sous-classe 77.39Z
NAF rév.2,N,Activités de services administratifs et de soutien,77,Activités de location et location-bail,77.4,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",77.40,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",77.40Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/77.40Z,Insee — NAF rév.2 — sous-classe 77.40Z
NAF rév.2,N,Activités de services administratifs et de soutien,78,Activités liées à l'emploi,78.1,Activités des agences de placement de main-d'œuvre,78.10,Activités des agences de placement de main-d'œuvre,78.10Z,Activités des agences de placement de main-d'œuvre,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/78.10Z,Insee — NAF rév.2 — sous-classe 78.10Z
NAF rév.2,N,Activités de services administratifs et de soutien,78,Activités liées à l'emploi,78.2,Activités des agences de travail temporaire,78.20,Activités des agences de travail temporaire,78.20Z,Activités des agences de travail temporaire,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/78.20Z,Insee — NAF rév.2 — sous-classe 78.20Z
NAF rév.2,N,Activités de services administratifs et de soutien,78,Activités liées à l'emploi,78.3,Autre mise à disposition de ressources humaines,78.30,Autre mise à disposition de ressources humaines,78.30Z,Autre mise à disposition de ressources humaines,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/78.30Z,Insee — NAF rév.2 — sous-classe 78.30Z
NAF rév.2,N,Activités de services administratifs et de soutien,79,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",79.1,Activités des agences de voyage et voyagistes,79.11,Activités des agences de voyage,79.11Z,Activités des agences de voyage,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/79.11Z,Insee — NAF rév.2 — sous-classe 79.11Z
NAF rév.2,N,Activités de services administratifs et de soutien,79,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",79.1,Activités des agences de voyage et voyagistes,79.12,Activités des voyagistes,79.12Z,Activités des voyagistes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/79.12Z,Insee — NAF rév.2 — sous-classe 79.12Z
NAF rév.2,N,Activités de services administratifs et de soutien,79,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes",79.9,Autres services de réservation et activités connexes,79.90,Autres services de réservation et activités connexes,79.90Z,Autres services de réservation et activités connexes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/79.90Z,Insee — NAF rév.2 — sous-classe 79.90Z
NAF rév.2,N,Activités de services administratifs et de soutien,80,Enquêtes et sécurité,80.1,Activités de sécurité privée,80.10,Activités de sécurité privée,80.10Z,Activités de sécurité privée,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/80.10Z,Insee — NAF rév.2 — sous-classe 80.10Z
NAF rév.2,N,Activités de services administratifs et de soutien,80,Enquêtes et sécurité,80.2,Activités liées aux systèmes de sécurité,80.20,Activités liées aux systèmes de sécurité,80.20Z,Activités liées aux systèmes de sécurité,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/80.20Z,Insee — NAF rév.2 — sous-classe 80.20Z
NAF rév.2,N,Activités de services administratifs et de soutien,80,Enquêtes et sécurité,80.3,Activités d'enquête,80.30,Activités d'enquête,80.30Z,Activités d'enquête,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/80.30Z,Insee — NAF rév.2 — sous-classe 80.30Z
NAF rév.2,N,Activités de services administratifs et de soutien,81,Services relatifs aux bâtiments et aménagement paysager,81.1,Activités combinées de soutien lié aux bâtiments,81.10,Activités combinées de soutien lié aux bâtiments,81.10Z,Activités combinées de soutien lié aux bâtiments,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/81.10Z,Insee — NAF rév.2 — sous-classe 81.10Z
NAF rév.2,N,Activités de services administratifs et de soutien,81,Services relatifs aux bâtiments et aménagement paysager,81.2,Activités de nettoyage,81.21,Nettoyage courant des bâtiments,81.21Z,Nettoyage courant des bâtiments,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/81.21Z,Insee — NAF rév.2 — sous-classe 81.21Z
NAF rév.2,N,Activités de services administratifs et de soutien,81,Services relatifs aux bâtiments et aménagement paysager,81.2,Activités de nettoyage,81.22,Autres activités de nettoyage des bâtiments et nettoyage industriel,81.22Z,Autres activités de nettoyage des bâtiments et nettoyage industriel,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/81.22Z,Insee — NAF rév.2 — sous-classe 81.22Z
NAF rév.2,N,Activités de services administratifs et de soutien,81,Services relatifs aux bâtiments et aménagement paysager,81.2,Activités de nettoyage,81.29,Autres activités de nettoyage,81.29A,"Désinfection, désinsectisation, dératisation",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/81.29A,Insee — NAF rév.2 — sous-classe 81.29A
NAF rév.2,N,Activités de services administratifs et de soutien,81,Services relatifs aux bâtiments et aménagement paysager,81.2,Activités de nettoyage,81.29,Autres activités de nettoyage,81.29B,Autres activités de nettoyage n.c.a.,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/81.29B,Insee — NAF rév.2 — sous-classe 81.29B
NAF rév.2,N,Activités de services administratifs et de soutien,81,Services relatifs aux bâtiments et aménagement paysager,81.3,Services d'aménagement paysager,81.30,Services d'aménagement paysager,81.30Z,Services d'aménagement paysager,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/81.30Z,Insee — NAF rév.2 — sous-classe 81.30Z
NAF rév.2,N,Activités de services administratifs et de soutien,82,Activités administratives et autres activités de soutien aux entreprises,82.1,Activités administratives,82.11,Services administratifs combinés de bureau,82.11Z,Services administratifs combinés de bureau,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/82.11Z,Insee — NAF rév.2 — sous-classe 82.11Z
NAF rév.2,N,Activités de services administratifs et de soutien,82,Activités administratives et autres activités de soutien aux entreprises,82.1,Activités administratives,82.19,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",82.19Z,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/82.19Z,Insee — NAF rév.2 — sous-classe 82.19Z
NAF rév.2,N,Activités de services administratifs et de soutien,82,Activités administratives et autres activités de soutien aux entreprises,82.2,Activités de centres d'appels,82.20,Activités de centres d'appels,82.20Z,Activités de centres d'appels,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/82.20Z,Insee — NAF rév.2 — sous-classe 82.20Z
NAF rév.2,N,Activités de services administratifs et de soutien,82,Activités administratives et autres activités de soutien aux entreprises,82.3,Organisation de salons professionnels et congrès,82.30,Organisation de salons professionnels et congrès,82.30Z,"Organisation de foires, salons professionnels et congrès",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/82.30Z,Insee — NAF rév.2 — sous-classe 82.30Z
NAF rév.2,N,Activités de services administratifs et de soutien,82,Activités administratives et autres activités de soutien aux entreprises,82.9,Activités de soutien aux entreprises n.c.a.,82.91,Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle,82.91Z,Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/82.91Z,Insee — NAF rév.2 — sous-classe 82.91Z
NAF rév.2,N,Activités de services administratifs et de soutien,82,Activités administratives et autres activités de soutien aux entreprises,82.9,Activités de soutien aux entreprises n.c.a.,82.92,Activités de conditionnement,82.92Z,Activités de conditionnement,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/82.92Z,Insee — NAF rév.2 — sous-classe 82.92Z
NAF rév.2,N,Activités de services administratifs et de soutien,82,Activités administratives et autres activités de soutien aux entreprises,82.9,Activités de soutien aux entreprises n.c.a.,82.99,Autres activités de soutien aux entreprises n.c.a.,82.99Z,Autres activités de soutien aux entreprises n.c.a.,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/82.99Z,Insee — NAF rév.2 — sous-classe 82.99Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.1,"Administration générale, économique et sociale",84.11,Administration publique générale,84.11Z,Administration publique générale,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.11Z,Insee — NAF rév.2 — sous-classe 84.11Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.1,"Administration générale, économique et sociale",84.12,"Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale",84.12Z,"Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre que sécurité sociale",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.12Z,Insee — NAF rév.2 — sous-classe 84.12Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.1,"Administration générale, économique et sociale",84.13,Administration publique (tutelle) des activités économiques,84.13Z,Administration publique (tutelle) des activités économiques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.13Z,Insee — NAF rév.2 — sous-classe 84.13Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.2,Services de prérogative publique,84.21,Affaires étrangères,84.21Z,Affaires étrangères,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.21Z,Insee — NAF rév.2 — sous-classe 84.21Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.2,Services de prérogative publique,84.22,Défense,84.22Z,Défense,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.22Z,Insee — NAF rév.2 — sous-classe 84.22Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.2,Services de prérogative publique,84.23,Justice,84.23Z,Justice,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.23Z,Insee — NAF rév.2 — sous-classe 84.23Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.2,Services de prérogative publique,84.24,Activités d’ordre public et de sécurité,84.24Z,Activités d’ordre public et de sécurité,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.24Z,Insee — NAF rév.2 — sous-classe 84.24Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.2,Services de prérogative publique,84.25,Services du feu et de secours,84.25Z,Services du feu et de secours,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.25Z,Insee — NAF rév.2 — sous-classe 84.25Z
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.3,Sécurité sociale obligatoire,84.30,Sécurité sociale obligatoire,84.30A,Activités générales de sécurité sociale,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.30A,Insee — NAF rév.2 — sous-classe 84.30A
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.3,Sécurité sociale obligatoire,84.30,Sécurité sociale obligatoire,84.30B,Gestion des retraites complémentaires,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.30B,Insee — NAF rév.2 — sous-classe 84.30B
NAF rév.2,O,Administration publique et défense ; sécurité sociale obligatoire,84,Administration publique et défense ; sécurité sociale obligatoire,84.3,Sécurité sociale obligatoire,84.30,Sécurité sociale obligatoire,84.30C,Distribution sociale de revenus,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/84.30C,Insee — NAF rév.2 — sous-classe 84.30C
NAF rév.2,P,Enseignement,85,Enseignement,85.1,Enseignement pré-primaire,85.10,Enseignement pré-primaire,85.10Z,Enseignement pré-primaire,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.10Z,Insee — NAF rév.2 — sous-classe 85.10Z
NAF rév.2,P,Enseignement,85,Enseignement,85.2,Enseignement primaire,85.20,Enseignement primaire,85.20Z,Enseignement primaire,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.20Z,Insee — NAF rév.2 — sous-classe 85.20Z
NAF rév.2,P,Enseignement,85,Enseignement,85.3,Enseignement secondaire,85.31,Enseignement secondaire général,85.31Z,Enseignement secondaire général,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.31Z,Insee — NAF rév.2 — sous-classe 85.31Z
NAF rév.2,P,Enseignement,85,Enseignement,85.3,Enseignement secondaire,85.32,Enseignement secondaire technique ou professionnel,85.32Z,Enseignement secondaire technique ou professionnel,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.32Z,Insee — NAF rév.2 — sous-classe 85.32Z
NAF rév.2,P,Enseignement,85,Enseignement,85.4,Enseignement supérieur et post-secondaire non supérieur,85.41,Enseignement post-secondaire non supérieur,85.41Z,Enseignement post-secondaire non supérieur,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.41Z,Insee — NAF rév.2 — sous-classe 85.41Z
NAF rév.2,P,Enseignement,85,Enseignement,85.4,Enseignement supérieur et post-secondaire non supérieur,85.42,Enseignement supérieur,85.42Z,Enseignement supérieur,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.42Z,Insee — NAF rév.2 — sous-classe 85.42Z
NAF rév.2,P,Enseignement,85,Enseignement,85.5,Autres activités d'enseignement,85.51,Enseignement de disciplines sportives et d'activités de loisirs,85.51Z,Enseignement de disciplines sportives et d'activités de loisirs,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.51Z,Insee — NAF rév.2 — sous-classe 85.51Z
NAF rév.2,P,Enseignement,85,Enseignement,85.5,Autres activités d'enseignement,85.52,Enseignement culturel,85.52Z,Enseignement culturel,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.52Z,Insee — NAF rév.2 — sous-classe 85.52Z
NAF rév.2,P,Enseignement,85,Enseignement,85.5,Autres activités d'enseignement,85.53,Enseignement de la conduite,85.53Z,Enseignement de la conduite,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.53Z,Insee — NAF rév.2 — sous-classe 85.53Z
NAF rév.2,P,Enseignement,85,Enseignement,85.5,Autres activités d'enseignement,85.59,Enseignements divers,85.59A,Formation continue d'adultes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.59A,Insee — NAF rév.2 — sous-classe 85.59A
NAF rév.2,P,Enseignement,85,Enseignement,85.5,Autres activités d'enseignement,85.59,Enseignements divers,85.59B,Autres enseignements,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.59B,Insee — NAF rév.2 — sous-classe 85.59B
NAF rév.2,P,Enseignement,85,Enseignement,85.6,Activités de soutien à l'enseignement,85.60,Activités de soutien à l'enseignement,85.60Z,Activités de soutien à l'enseignement,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/85.60Z,Insee — NAF rév.2 — sous-classe 85.60Z
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.1,Activités hospitalières,86.10,Activités hospitalières,86.10Z,Activités hospitalières,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.10Z,Insee — NAF rév.2 — sous-classe 86.10Z
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.2,Activité des médecins et des dentistes,86.21,Activité des médecins généralistes,86.21Z,Activité des médecins généralistes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.21Z,Insee — NAF rév.2 — sous-classe 86.21Z
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.2,Activité des médecins et des dentistes,86.22,Activité des médecins spécialistes,86.22A,Activités de radiodiagnostic et de radiothérapie,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.22A,Insee — NAF rév.2 — sous-classe 86.22A
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.2,Activité des médecins et des dentistes,86.22,Activité des médecins spécialistes,86.22B,Activités chirurgicales,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.22B,Insee — NAF rév.2 — sous-classe 86.22B
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.2,Activité des médecins et des dentistes,86.22,Activité des médecins spécialistes,86.22C,Autres activités des médecins spécialistes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.22C,Insee — NAF rév.2 — sous-classe 86.22C
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.2,Activité des médecins et des dentistes,86.23,Pratique dentaire,86.23Z,Pratique dentaire,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.23Z,Insee — NAF rév.2 — sous-classe 86.23Z
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.9,Autres activités pour la santé humaine,86.90,Autres activités pour la santé humaine,86.90A,Ambulances,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.90A,Insee — NAF rév.2 — sous-classe 86.90A
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.9,Autres activités pour la santé humaine,86.90,Autres activités pour la santé humaine,86.90B,Laboratoires d'analyses médicales,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.90B,Insee — NAF rév.2 — sous-classe 86.90B
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.9,Autres activités pour la santé humaine,86.90,Autres activités pour la santé humaine,86.90C,Centres de collecte et banques d'organes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.90C,Insee — NAF rév.2 — sous-classe 86.90C
NAF rév.2,Q,Santé humaine et action sociale,86,Activités pour la santé humaine,86.9,Autres activités pour la santé humaine,86.90,Autres activités pour la santé humaine,86.90D,Activités des infirmiers et des sages-femmes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/86.90D,Insee — NAF rév.2 — sous-classe 86.90D
